date,details_link,hood,lat,lon,misc,price,title
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7130087624.html, (valley stream),-73.879200,40.717300,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/que/reb/d/cambria-heights-bank-reo-sale-cash/7132409782.html, (cambria heights),-73.879200,40.717300,,$469900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-3bd-condo2-floors1500-sqftwow/7124474202.html, (>>CROWN HEIGHTS),-73.879200,40.717300,,$899000,>>>3BD CONDO>>2 FLOORS>>1500 SQFT>>WOW!
Jun  2,https://newyork.craigslist.org/que/reb/d/cambria-heights-bank-reo-sale-cash/7130089905.html, (cambria heights),-73.879200,40.717300,,$469900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/lgi/reb/d/glen-head-bank-reo-sale-cash-offers/7130089134.html, (brookville),-73.879200,40.717300,,$3500000,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7131222843.html, (valley stream),-73.894000,40.670500,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-3bd-duplex-condo-with-private/7134575688.html, (>>>CROWN HEIGHTS),-73.894000,40.670500,,$899000,>>3BD DUPLEX CONDO / WITH PRIVATE YARD!
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-brand-new-ideal-midtown-east/7134553770.html, (Midtown East),-73.894000,40.670500,,$14995,**BRAND NEW** Ideal Midtown East Restaurant Opportunity!!!
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-1bd-in-3bd-shared-duplex/7127205021.html, (Downtown),-73.894000,40.670500,,$1600,1BD in 3BD Shared Duplex Chelsea
Jun  2,https://newyork.craigslist.org/brk/reb/d/staten-island-brownstone-3-familyprime/7124473750.html, (>>>>BROOKLYN),-73.894000,40.670500,,$2799000,>>BROWNSTONE - 3 FAMILY>>PRIME FORT GREENE>>WOW!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-spacious-three-bedroom-duplex/7128380934.html, (Sea Gate___Coney Island),-73.894000,40.670500,,$2700,Spacious Three BEdroom Duplex in Gated Community
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-3-family-bank-owned-house-for/7131276459.html, (Jamaica),-73.894000,40.670500,,$899000,3 Family Bank Owned House for Sale
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-bed-1-bath-at-1557-fulton/7128377471.html, (Bed Stuy__Bushwick___Crown Heights),-73.894000,40.670500,,$2553,📹2 Bed / 1 Bath at 1557 Fulton St__Video Tour Available 📹No Fee
Jun  2,https://newyork.craigslist.org/brk/reb/d/staten-island-incredible-opportunity3/7134574868.html, (>>>>FORT GREENE BROOKLYN),-73.894000,40.670500,,$2799000,>>>INCREDIBLE OPPORTUNITY__3 FAMILY BROWNSTONE!
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-midtown-manhattan-storage-for/7118919859.html, (Midtown East),-73.894000,40.670500,,$1750,Midtown  Manhattan Storage for Rent
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-2-family-house-for-rent/7134574627.html, (Bronx),-73.894000,40.670500,,$7500,2 FAMILY HOUSE FOR RENT!!!
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7134569569.html, (Forest hills),-73.894000,40.670500,,$325000,"Forest Hills One Large Bedroom (820 SQFT) for Sales $325,000"
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-commercial-midtown-condo-for/7122172941.html, (Midtown East),-73.894000,40.670500,,$390000,Commercial  Midtown  Condo for Sale
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-perfect-starter-homemove/7124473227.html, (>>>>>STATEN ISLAND>),-73.894000,40.670500,,$588000,>>>>PERFECT STARTER  HOME>>MOVE RIGHT IN!
Jun  2,https://newyork.craigslist.org/stn/reb/d/staten-island-wow-must-see-1-famgreat/7134574271.html, (>>>>>STATEN ISLAND),-73.894000,40.670500,,$588000,>>>WOW! MUST SEE 1 FAM>>GREAT LOCATION!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7130097747.html, (canarsie),-73.894000,40.670500,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7127253657.html, (Midtown East),-73.894000,40.670500,,$1750,NYC  Midtown  Manhattan Storage / office   for Rent
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7130093208.html, (valley stream),-73.752392,40.992921,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7130095911.html, (canarsie),-73.752392,40.992921,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/east-elmhurst-bank-reo-sale-cash-offers/7130096565.html, (east elmhurst),-73.752392,40.992921,,$1150000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-massive-2-bedroom-by-maria/7134565912.html, (Brooklyn),-73.752392,40.992921,,$2657,MASSIVE 2 BEDROOM BY MARIA HERNANDEZ PARK BUSHWICK L TRAIN JEFFERSON A
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132395014.html, (canarsie),-73.752392,40.992921,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-no-fee-3-bedroom-1-bahroon/7134565553.html, (Ridgewood),-73.752392,40.992921,,$2703,NO FEE 3 bedroom 1 bahroon located in  prime Ridgewood Bushiwck border
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-mixed-use-two-family-with/7130501916.html, (Canarsie),-73.752392,40.992921,,$0,👀Mixed use Two Family with Store👀Vacant
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-story-townhouse-with-store/7130504538.html, (Crown Heights),-73.752392,40.992921,,$0,📞2 Story Townhouse with store attached📞
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132381648.html, (highland park),-74.025965,40.631347,,$635000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-4-family-building-for-rent-12/7134572484.html, (Wakefield),-74.025965,40.631347,,$10500,4 Family Building FOR RENT!!! 12 BEDROOM
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7131210083.html, (valley stream),-74.025965,40.631347,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/que/reb/d/middle-village-bank-reo-sale-cash-offers/7132393830.html, (middle village),-74.025965,40.631347,,$599900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers/7132392829.html, (jamaica),-74.078386,41.145195,,$426900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-commercial-space-for-rent-no/7134572224.html, (Brooklyn),-74.078386,41.145195,,$2500,Commercial Space for rent NO FEE
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7131216548.html, (east new york),-74.078386,41.145195,,$749900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7131211871.html, (valley stream),-74.078386,41.145195,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers-vacant/7131215309.html, (jamaica),-74.078386,41.145195,,$319900,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-beautiful-modern-three-bedroom/7118335315.html, (NEEDHAM AVE),-74.078386,41.145195,,$1950,BEAUTIFUL MODERN THREE BEDROOM PRIVATE ENTRANCE NE BRONX
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-spacefor-take-outbasementwhite/7134497353.html, (East Village),-74.078386,41.145195,,$6500,SPACE*FOR TAKE OUT!**Basement*White Box*Lots of Foot Traffic*East 14th
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-whole-building-for-rent/7134570908.html, (Brooklyn),-74.078386,41.145195,,$15000,WHOLE BUILDING FOR RENT!!!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-apt-for-rent/7134570645.html, (Brooklyn),-74.078386,41.145195,,$3500,APT FOR RENT!!!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-luxury-duplex-fully-renovated/7134570321.html, (BUSHWICK),-74.078386,41.145195,,$3500,LUXURY DUPLEX FULLY RENOVATED APT  FOR RENT!!!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-beach-the-best-escape-anyone/7134505881.html,,-74.078386,41.145195,,$0,B.E.A.C.H. - The Best Escape Anyone Can Have!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-apartment-for-rent-no-fee/7134570148.html, (Bushwick),-74.078386,41.145195,,$2375,Apartment for rent NO FEE
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-brand-new-renovat-3-bedrooms/7134566187.html, (Brooklyn),-73.902800,40.640700,,$2932,brand new renovat 3 bedrooms prime bushwick lm mystly Wyckoff
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-2-family-house-for-rent/7134569758.html, (Bushwick),-73.902800,40.640700,,$7500,2 Family House for Rent
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7131212353.html, (valley stream),-73.902800,40.640700,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-corner-commercial-space-for/7134569086.html, (Park Slope),-73.934900,40.650500,,$5000,Corner Commercial Space for rent NO FEE
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-lose-track-of-time-on-this/7134505353.html,,-73.934900,40.650500,,$0,Lose Track of Time on this ¼ Acre Property in FL Near the Ocean
Jun  2,https://newyork.craigslist.org/mnh/reo/d/baltimore-attention-investors-landlords/7128992041.html, (Baltimore),-73.934900,40.650500,,$14,Attention investors /landlords and contractors
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-recording-studio-control-room/7124277530.html, (SoHo),-73.934900,40.650500,,$4500,Recording Studio Control Room w/ Private Vocal Booth Monthly Lockout
Jun  2,https://newyork.craigslist.org/jsy/reo/d/ramsey-owner-for-sale-house-north-nj/7118591649.html,,-73.934900,40.650500,,$299000,"*OWNER* FOR SALE, HOUSE! NORTH NJ, NEAR CITY. NEED CASH."
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7130083354.html, (canarsie),-73.934900,40.650500,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/jsy/reo/d/ramsey-owner-for-sale-house-north-nj/7119842991.html,,-73.934900,40.650500,,$299000,"*OWNER* FOR SALE, HOUSE! NORTH NJ, NEAR CITY. NEED CASH."
Jun  2,https://newyork.craigslist.org/que/reb/d/ozone-park-bank-reo-sale-cash-offers/7131211011.html, (ozone park),-73.934900,40.650500,,$533000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers/7132391222.html, (jamaica),-73.934900,40.650500,,$426900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/jsy/reo/d/jersey-city-no-fee-1bdden-great/7134567709.html, (Jersey City),-73.934900,40.650500,,$1050,"*//* No Fee! 1bd+den, great location, only 1 blk to PATH"
Jun  2,https://newyork.craigslist.org/que/reb/d/ozone-park-bank-reo-sale-cash-offers/7130085707.html, (ozone park),-73.934900,40.650500,,$533000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-lot-for-sale/7134567045.html, (Brooklyn),-73.934900,40.650500,,$1300000,LOT FOR SALE!!!
Jun  2,https://newyork.craigslist.org/jsy/reb/d/ocala-4-3-on-8-acres-in-exclusive/7134566850.html," (Ocala, FL)",-73.952751,40.822175,,$599000,4/3 on 8+ acres in exclusive Summit II
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-commercial-space-for-rent-no/7134566699.html, (Flatbush),-73.952751,40.822175,,$1700,Commercial Space for rent NO FEE
Jun  2,https://newyork.craigslist.org/jsy/reb/d/ocala-4-3-on-8-acres-in-exclusive/7134566575.html," (Ocala, FL)",-73.952751,40.822175,,$599000,4/3 on 8+ acres in exclusive Summit II
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-2-bedroom-4-room-apartment-for/7134566441.html, (BEDSTYE/OCEAN HILL),-73.952751,40.822175,,$1550,2 BEDROOM 4 ROOM APARTMENT FOR RENT
Jun  2,https://newyork.craigslist.org/que/reb/d/ozone-park-bank-reo-sale-cash-offers/7130085416.html, (ozone park),-73.333678,40.682951,,$533000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-prime-bushwick-3-bedroom-no/7134566357.html, (Bushwick),-73.333678,40.682951,,$2887,Prime bushwick 3 bedroom no fee washer dryer dishwasher L Jefferson
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-3-bedroom-apartmentmidtown-east/7134566340.html, (Midtown East),-73.333678,40.682951,,$4495,♦3 Bedroom Apartment♦Midtown East
Jun  2,https://newyork.craigslist.org/que/reb/d/cambria-heights-bank-reo-sale-cash/7131217499.html, (cambria heights),-73.333678,40.682951,,$469900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-no-feestudio-in-luxary/7134566138.html, (Murray Hill),-73.851400,40.683800,,$2850,NO FEE★STUDIO in A Luxary building with terrace★Murray hill★Nice view
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-3-bedroom-apartmentmidtown-east/7134565928.html, (Midtown East),-73.851400,40.683800,,$4495,♦3 Bedroom Apartment♦Midtown East
Jun  2,https://newyork.craigslist.org/que/reo/d/saint-albans-all-house-for-rent/7134565926.html, (St Albans),-73.851400,40.683800,,$6495,ALL HOUSE FOR RENT!!!!
Jun  2,https://newyork.craigslist.org/wch/reo/d/yonkers-luxury-1bd-1bth-apt-for-rent-in/7123651812.html, (Yonkers),-73.851400,40.683800,,$1600,Luxury 1bd/1bth apt for rent in a private house Yonkers
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-cash-only-studio-hdfc-coop/7123656915.html, (Harlem / Morningside),-73.851400,40.683800,,$90000,CASH ONLY –  Studio HDFC Coop apartment in East Harlem
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-cash-only-great-opportunity-to/7123653393.html, (Morrisiana),-73.851400,40.683800,,$105000,CASH ONLY - Great Opportunity to own a 2bd/1bth HDFCCoop in Morrisania
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-city-cozy-2bd-1bth-apt-for/7123652010.html, (Harlem / Morningside),-73.851400,40.683800,,$1850,Cozy 2bd/1bth apt for rent in Harlem
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-cash-only-great-opportunity-to/7123652218.html, (Morrisiana),-73.851400,40.683800,,$95000,CASH ONLY – Great Opportunity to own a 2bd/1bth HDFCCoop in Morrisania
Jun  2,https://newyork.craigslist.org/brx/reo/d/new-york-large-4bd-1bth-apt-for-rent-in/7123657632.html, (New York),-73.925563,40.703828,,$2683,"Large 4bd/1bth apt for rent in Highbridge section, Bronx. Spacious uni"
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-cash-only-studio-hdfc-coop/7120623335.html, (Harlem / Morningside),-73.925563,40.703828,,$90000,CASH ONLY –  Studio HDFC Coop apartment in East Harlem
Jun  2,https://newyork.craigslist.org/wch/reo/d/hartsdale-gorgeous-detached-single/7123653202.html, (Harstdale),-73.925563,40.703828,,$555000,Gorgeous detached Single Family for sale in Battle Hill section in Har
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-good-size-1bd-1bth-apt-for/7120623170.html, (Harlem / Morningside),-73.925563,40.703828,,$2225,Good size 1bd/1bth apt for rent in Morningside Heights
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-no-fee-renovated-1bd-1bth-apt-for/7120622874.html, (Riverdale),-74.140720,41.056676,,$1958,NO FEE - Renovated 1bd/1bth apt for rent in Riverdale section
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-cozy-2bd-1bth-for-rent-in/7125616620.html, (Harlem / Morningside),-74.140720,41.056676,,$1900,Cozy 2bd/1bth For Rent in Harlem
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-gorgeous-and-unique-1bdr-duplex/7134565675.html, (Midtown),-74.140720,41.056676,,$3075,♦GORGEOUS and UNIQUE 1BDR DUPLEX♦
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-cash-only-sun-filled-hdfc/7118735482.html, (East Harlem),-74.140720,41.056676,,$105000,CASH ONLY - Sun-filled HDFC Studio micro-apartment in Harlem
Jun  2,https://newyork.craigslist.org/que/reo/d/sunnyside-large-1bd-1bth-apt-for-rent/7129571430.html, (Long Island City),-73.775800,40.677500,,$2200,"Large 1bd/1bth apt for rent in Sunnyside, Queens section."
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-corner-commercial-space-for/7134565579.html, (Park Slope),-73.775800,40.677500,,$5200,Corner Commercial Space for rent NO FEE
Jun  2,https://newyork.craigslist.org/que/reo/d/elmhurst-large-1bd-1bth-located-in/7129579378.html, (Elmhurst),-73.775800,40.677500,,$2000,Large 1bd/1bth located in Elmhurst section in Queens
Jun  2,https://newyork.craigslist.org/wch/reo/d/bronx-renovated-studio-alcove-apt-for/7134565527.html, (Yonkers),-73.775800,40.677500,,$1600,"Renovated Studio Alcove apt for rent in Yonkers, McLean Ave section"
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-corner-flex-4-bdr/7134565452.html, (Murray Hill),-73.775800,40.677500,,$6500,•Corner Flex 4 bdr Apartment•Murray Hill•EMPIRE STATE BUILDING View
Jun  2,https://newyork.craigslist.org/que/reo/d/rego-park-large-2bd-1bth-located-in/7129581907.html, (Rego Park),-73.775800,40.677500,,$2200,Large 2bd/1bth located in Rego Park section in Queens
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-cash-only-great-opportunity-to/7129021710.html, (Morrisiana),-73.775800,40.677500,,$105000,CASH ONLY - Great Opportunity to own a 2bd/1bth HDFCCoop in Morrisania
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nice-2bd-1bth-apt-for-rent-in/7127714371.html, (Inwood / Wash Hts),-73.775800,40.677500,,$2000,Nice 2bd/1bth apt for rent in Inwood section
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-cash-only-great-opportunity-to/7129021477.html, (Morrisiana),-73.775800,40.677500,,$95000,CASH ONLY – Great Opportunity to own a 2bd/1bth HDFCCoop in Morrisania
Jun  2,https://newyork.craigslist.org/brx/reo/d/large-2bd-15bth-apt-for-rent-totally/7127726564.html, (Wakefield),-73.775800,40.677500,,$2100,Large 2bd 1.5bth apt for rent totally renovated in Wakefield section
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-large-3bd-2bth-apt-for-rent/7127735230.html, (Wakefield),-73.775800,40.677500,,$2400,Large 3bd 2bth apt for rent totally renovated in Wakefield section
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-spacious-and-renovated-3bd-1bth/7130332995.html, (Kingsbridge Heights),-73.775800,40.677500,,$3000,Spacious and renovated 3bd/1bth apt for rent in Kingsbridge Heights
Jun  2,https://newyork.craigslist.org/que/reb/d/east-elmhurst-bank-reo-sale-cash-offers/7132382564.html, (east elmhurst),-73.998300,40.725500,,$1150000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/queens-village-bank-reo-sale-cash-offers/7131209592.html, (queens village),-73.998300,40.725500,,$365000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7123929976.html, (canarsie),-73.998300,40.725500,,$214900,bank reo sale! cash offers! vacant
